Operation,CallCount,TotalTimeMs,AverageTimeMs,MedianTimeMs,MinTimeMs,MaxTimeMs
"Compare_File_926",1,20,20.00,20.00,20,20
"Compare_File_579",1,20,20.00,20.00,20,20
"Compare_File_992",1,20,20.00,20.00,20,20
"Compare_File_232",1,20,20.00,20.00,20,20
"Compare_File_370",1,20,20.00,20.00,20,20
"Compare_File_80",1,20,20.00,20.00,20,20
"Compare_File_320",1,20,20.00,20.00,20,20
"Compare_File_771",1,20,20.00,20.00,20,20
"Compare_File_695",1,20,20.00,20.00,20,20
"Compare_File_542",1,20,20.00,20.00,20,20
"Compare_File_950",1,19,19.00,19.00,19,19
"Compare_File_69",1,19,19.00,19.00,19,19
"Compare_File_497",1,19,19.00,19.00,19,19
"Compare_File_78",1,19,19.00,19.00,19,19
"Compare_File_671",1,19,19.00,19.00,19,19
"Compare_File_759",1,19,19.00,19.00,19,19
"Compare_File_729",1,19,19.00,19.00,19,19
"Compare_File_971",1,19,19.00,19.00,19,19
"Compare_File_626",1,19,19.00,19.00,19,19
"Compare_File_948",1,19,19.00,19.00,19,19
"Compare_File_248",1,19,19.00,19.00,19,19
"Compare_File_986",1,19,19.00,19.00,19,19
"Compare_File_929",1,19,19.00,19.00,19,19
"Compare_File_987",1,19,19.00,19.00,19,19
"Compare_File_134",1,19,19.00,19.00,19,19
"Compare_File_257",1,19,19.00,19.00,19,19
"Compare_File_528",1,19,19.00,19.00,19,19
"Compare_File_907",1,19,19.00,19.00,19,19
"Compare_File_620",1,19,19.00,19.00,19,19
"Compare_File_421",1,19,19.00,19.00,19,19
"Compare_File_927",1,19,19.00,19.00,19,19
"Compare_File_426",1,19,19.00,19.00,19,19
"Compare_File_227",1,19,19.00,19.00,19,19
"Compare_File_129",1,18,18.00,18.00,18,18
"Compare_File_152",1,18,18.00,18.00,18,18
"Compare_File_608",1,18,18.00,18.00,18,18
"Compare_File_285",1,18,18.00,18.00,18,18
"Compare_File_527",1,18,18.00,18.00,18,18
"Compare_File_965",1,18,18.00,18.00,18,18
"Compare_File_315",1,18,18.00,18.00,18,18
"Compare_File_348",1,18,18.00,18.00,18,18
"Compare_File_61",1,18,18.00,18.00,18,18
"Compare_File_938",1,18,18.00,18.00,18,18
"Compare_File_376",1,18,18.00,18.00,18,18
"Compare_File_417",1,18,18.00,18.00,18,18
"Compare_File_797",1,18,18.00,18.00,18,18
"Compare_File_231",1,18,18.00,18.00,18,18
"Compare_File_96",1,18,18.00,18.00,18,18
"Compare_File_895",1,18,18.00,18.00,18,18
"Compare_File_144",1,18,18.00,18.00,18,18
"Compare_File_484",1,18,18.00,18.00,18,18
"Compare_File_329",1,18,18.00,18.00,18,18
"Compare_File_921",1,18,18.00,18.00,18,18
"Compare_File_123",1,18,18.00,18.00,18,18
"Compare_File_420",1,18,18.00,18.00,18,18
"Compare_File_810",1,18,18.00,18.00,18,18
"Compare_File_501",1,18,18.00,18.00,18,18
"Compare_File_369",1,18,18.00,18.00,18,18
"Compare_File_603",1,18,18.00,18.00,18,18
"Compare_File_957",1,18,18.00,18.00,18,18
"Compare_File_49",1,18,18.00,18.00,18,18
"Compare_File_88",1,18,18.00,18.00,18,18
"Compare_File_640",1,18,18.00,18.00,18,18
"Compare_File_760",1,18,18.00,18.00,18,18
"Compare_File_247",1,18,18.00,18.00,18,18
"Compare_File_48",1,18,18.00,18.00,18,18
"Compare_File_502",1,18,18.00,18.00,18,18
"Compare_File_698",1,18,18.00,18.00,18,18
"Compare_File_487",1,18,18.00,18.00,18,18
"Compare_File_223",1,17,17.00,17.00,17,17
"Compare_File_305",1,17,17.00,17.00,17,17
"Compare_File_645",1,17,17.00,17.00,17,17
"Compare_File_981",1,17,17.00,17.00,17,17
"Compare_File_925",1,17,17.00,17.00,17,17
"Compare_File_991",1,17,17.00,17.00,17,17
"Compare_File_447",1,17,17.00,17.00,17,17
"Compare_File_975",1,17,17.00,17.00,17,17
"Compare_File_474",1,17,17.00,17.00,17,17
"Compare_File_316",1,17,17.00,17.00,17,17
"Compare_File_68",1,17,17.00,17.00,17,17
"Compare_File_656",1,17,17.00,17.00,17,17
"Compare_File_915",1,17,17.00,17.00,17,17
"Compare_File_622",1,17,17.00,17.00,17,17
"Compare_File_865",1,17,17.00,17.00,17,17
"Compare_File_271",1,17,17.00,17.00,17,17
"Compare_File_326",1,17,17.00,17.00,17,17
"Compare_File_777",1,17,17.00,17.00,17,17
"Compare_File_450",1,17,17.00,17.00,17,17
"Compare_File_272",1,17,17.00,17.00,17,17
"Compare_File_362",1,17,17.00,17.00,17,17
"Compare_File_458",1,17,17.00,17.00,17,17
"Compare_File_307",1,17,17.00,17.00,17,17
"Compare_File_872",1,17,17.00,17.00,17,17
"Compare_File_969",1,17,17.00,17.00,17,17
"Compare_File_549",1,17,17.00,17.00,17,17
"Compare_File_643",1,17,17.00,17.00,17,17
"Compare_File_521",1,17,17.00,17.00,17,17
"Compare_File_967",1,17,17.00,17.00,17,17
"Compare_File_670",1,17,17.00,17.00,17,17
"Compare_File_859",1,17,17.00,17.00,17,17
"Compare_File_327",1,17,17.00,17.00,17,17
"Compare_File_353",1,17,17.00,17.00,17,17
"Compare_File_242",1,17,17.00,17.00,17,17
"Compare_File_44",1,17,17.00,17.00,17,17
"Compare_File_862",1,17,17.00,17.00,17,17
"Compare_File_428",1,17,17.00,17.00,17,17
"Compare_File_914",1,17,17.00,17.00,17,17
"Compare_File_214",1,17,17.00,17.00,17,17
"Compare_File_980",1,17,17.00,17.00,17,17
"Compare_File_631",1,17,17.00,17.00,17,17
"Compare_File_43",1,16,16.00,16.00,16,16
"Compare_File_728",1,16,16.00,16.00,16,16
"Compare_File_786",1,16,16.00,16.00,16,16
"Compare_File_166",1,16,16.00,16.00,16,16
"Compare_File_308",1,16,16.00,16.00,16,16
"Compare_File_402",1,16,16.00,16.00,16,16
"Compare_File_904",1,16,16.00,16.00,16,16
"Compare_File_930",1,16,16.00,16.00,16,16
"Compare_File_523",1,16,16.00,16.00,16,16
"Compare_File_769",1,16,16.00,16.00,16,16
"Compare_File_205",1,16,16.00,16.00,16,16
"Compare_File_99",1,16,16.00,16.00,16,16
"Compare_File_413",1,16,16.00,16.00,16,16
"Compare_File_945",1,16,16.00,16.00,16,16
"Compare_File_29",1,16,16.00,16.00,16,16
"Compare_File_321",1,16,16.00,16.00,16,16
"Compare_File_440",1,16,16.00,16.00,16,16
"Compare_File_174",1,16,16.00,16.00,16,16
"Compare_File_359",1,16,16.00,16.00,16,16
"Compare_File_500",1,16,16.00,16.00,16,16
"Compare_File_127",1,16,16.00,16.00,16,16
"Compare_File_279",1,16,16.00,16.00,16,16
"Compare_File_774",1,16,16.00,16.00,16,16
"Compare_File_216",1,16,16.00,16.00,16,16
"Compare_File_989",1,16,16.00,16.00,16,16
"Compare_File_811",1,16,16.00,16.00,16,16
"Compare_File_282",1,16,16.00,16.00,16,16
"Compare_File_252",1,16,16.00,16.00,16,16
"Compare_File_342",1,16,16.00,16.00,16,16
"Compare_File_431",1,16,16.00,16.00,16,16
"Compare_File_906",1,16,16.00,16.00,16,16
"Compare_File_889",1,16,16.00,16.00,16,16
"Compare_File_937",1,16,16.00,16.00,16,16
"Compare_File_82",1,16,16.00,16.00,16,16
"Compare_File_267",1,16,16.00,16.00,16,16
"Compare_File_441",1,16,16.00,16.00,16,16
"Compare_File_212",1,16,16.00,16.00,16,16
"Compare_File_897",1,16,16.00,16.00,16,16
"Compare_File_536",1,16,16.00,16.00,16,16
"Compare_File_76",1,16,16.00,16.00,16,16
"Compare_File_149",1,16,16.00,16.00,16,16
"Compare_File_240",1,16,16.00,16.00,16,16
"Compare_File_691",1,16,16.00,16.00,16,16
"Compare_File_18",1,16,16.00,16.00,16,16
"Compare_File_779",1,16,16.00,16.00,16,16
"Compare_File_496",1,16,16.00,16.00,16,16
"Compare_File_751",1,15,15.00,15.00,15,15
"Compare_File_955",1,15,15.00,15.00,15,15
"Compare_File_406",1,15,15.00,15.00,15,15
"Compare_File_36",1,15,15.00,15.00,15,15
"Compare_File_132",1,15,15.00,15.00,15,15
"Compare_File_583",1,15,15.00,15.00,15,15
"Compare_File_349",1,15,15.00,15.00,15,15
"Compare_File_864",1,15,15.00,15.00,15,15
"Compare_File_890",1,15,15.00,15.00,15,15
"Compare_File_26",1,15,15.00,15.00,15,15
"Compare_File_453",1,15,15.00,15.00,15,15
"Compare_File_696",1,15,15.00,15.00,15,15
"Compare_File_712",1,15,15.00,15.00,15,15
"Compare_File_565",1,15,15.00,15.00,15,15
"Compare_File_352",1,15,15.00,15.00,15,15
"Compare_File_454",1,15,15.00,15.00,15,15
"Compare_File_949",1,15,15.00,15.00,15,15
"Compare_File_505",1,15,15.00,15.00,15,15
"Compare_File_60",1,15,15.00,15.00,15,15
"Compare_File_249",1,15,15.00,15.00,15,15
"Compare_File_251",1,15,15.00,15.00,15,15
"Compare_File_180",1,15,15.00,15.00,15,15
"Compare_File_575",1,15,15.00,15.00,15,15
"Compare_File_289",1,15,15.00,15.00,15,15
"Compare_File_571",1,15,15.00,15.00,15,15
"Compare_File_84",1,15,15.00,15.00,15,15
"Compare_File_435",1,15,15.00,15.00,15,15
"Compare_File_851",1,15,15.00,15.00,15,15
"Compare_File_962",1,15,15.00,15.00,15,15
"Compare_File_764",1,15,15.00,15.00,15,15
"Compare_File_58",1,15,15.00,15.00,15,15
"Compare_File_55",1,15,15.00,15.00,15,15
"Compare_File_684",1,15,15.00,15.00,15,15
"Compare_File_314",1,15,15.00,15.00,15,15
"Compare_File_552",1,15,15.00,15.00,15,15
"Compare_File_680",1,15,15.00,15.00,15,15
"Compare_File_655",1,15,15.00,15.00,15,15
"Compare_File_592",1,15,15.00,15.00,15,15
"Compare_File_974",1,15,15.00,15.00,15,15
"Compare_File_17",1,15,15.00,15.00,15,15
"Compare_File_429",1,15,15.00,15.00,15,15
"Compare_File_842",1,15,15.00,15.00,15,15
"Compare_File_594",1,15,15.00,15.00,15,15
"Compare_File_304",1,15,15.00,15.00,15,15
"Compare_File_436",1,14,14.00,14.00,14,14
"Compare_File_813",1,14,14.00,14.00,14,14
"Compare_File_250",1,14,14.00,14.00,14,14
"Compare_File_196",1,14,14.00,14.00,14,14
"Compare_File_641",1,14,14.00,14.00,14,14
"Compare_File_281",1,14,14.00,14.00,14,14
"Compare_File_225",1,14,14.00,14.00,14,14
"Compare_File_72",1,14,14.00,14.00,14,14
"Compare_File_935",1,14,14.00,14.00,14,14
"Compare_File_968",1,14,14.00,14.00,14,14
"Compare_File_412",1,14,14.00,14.00,14,14
"Compare_File_265",1,14,14.00,14.00,14,14
"Compare_File_200",1,14,14.00,14.00,14,14
"Compare_File_885",1,14,14.00,14.00,14,14
"Compare_File_70",1,14,14.00,14.00,14,14
"Compare_File_142",1,14,14.00,14.00,14,14
"Compare_File_910",1,14,14.00,14.00,14,14
"Compare_File_319",1,14,14.00,14.00,14,14
"Compare_File_65",1,14,14.00,14.00,14,14
"Compare_File_804",1,14,14.00,14.00,14,14
"Compare_File_564",1,14,14.00,14.00,14,14
"Compare_File_763",1,14,14.00,14.00,14,14
"Compare_File_652",1,14,14.00,14.00,14,14
"Compare_File_590",1,14,14.00,14.00,14,14
"Compare_File_480",1,14,14.00,14.00,14,14
"Compare_File_424",1,14,14.00,14.00,14,14
"Compare_File_63",1,14,14.00,14.00,14,14
"Compare_File_808",1,14,14.00,14.00,14,14
"Compare_File_607",1,14,14.00,14.00,14,14
"Compare_File_309",1,14,14.00,14.00,14,14
"Compare_File_56",1,14,14.00,14.00,14,14
"Compare_File_30",1,14,14.00,14.00,14,14
"Compare_File_332",1,14,14.00,14.00,14,14
"Compare_File_92",1,14,14.00,14.00,14,14
"Compare_File_677",1,14,14.00,14.00,14,14
"Compare_File_498",1,14,14.00,14.00,14,14
"Compare_File_966",1,14,14.00,14.00,14,14
"Compare_File_160",1,14,14.00,14.00,14,14
"Compare_File_90",1,14,14.00,14.00,14,14
